system:index,BIOME_NAME,ECO_NAME,MeanAltitude,REALM,StdErrAltitude,adm1_name,admin1,id,id_c,iso3,name,region,thermal,x,y,zone,.geo
00010000000000003f49,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,578.0147752182099,Neotropic,129.5224863797435,Mato Grosso do Sul,BRAr124,72023,72023,BRA,Brazil,South America,1,-53.74999,-17.6264,5,"{""type"":""Polygon"",""coordinates"":[[[-53.99999023810514,-17.376398924552724],[-53.99999023810514,-17.87639788456197],[-53.93749035856244,-17.876397899290627],[-53.87499043593826,-17.8763978851797],[-53.81249057167953,-17.87639791334904],[-53.74999070213403,-17.87639786500267],[-53.687490847326956,-17.876397870068434],[-53.62499094536004,-17.87639788613346],[-53.562491100448895,-17.876397906081884],[-53.499991252256635,-17.87639788702074],[-53.499991252256635,-17.376398924237797],[-53.562491100448895,-17.376398917176576],[-53.62499094536004,-17.37639890471767],[-53.687490847326956,-17.37639892740586],[-53.749990702134035,-17.376398913998628],[-53.81249057167953,-17.376398904428008],[-53.87499043593826,-17.37639892106245],[-53.93749035856245,-17.376398926261533],[-53.99999023810514,-17.376398924552724]]]}"
00010000000000003f4a,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,394.6848047129277,Neotropic,81.84741584207636,Mato Grosso do Sul,BRAr124,72024,72024,BRA,Brazil,South America,1,-53.74999,-18.1264,4,"{""type"":""Polygon"",""coordinates"":[[[-53.99999023810514,-17.87639788456197],[-53.99999023810514,-18.376401343693324],[-53.93749035856244,-18.376401322291755],[-53.87499043593826,-18.376401334386692],[-53.81249057167953,-18.376401372358472],[-53.749990702134035,-18.376401314895485],[-53.68749084732696,-18.37640136760919],[-53.62499094536004,-18.37640133126412],[-53.562491100448895,-18.37640135166218],[-53.499991252256635,-18.37640138343849],[-53.499991252256635,-17.87639788702074],[-53.562491100448895,-17.876397906081884],[-53.62499094536004,-17.87639788613346],[-53.687490847326956,-17.876397870068434],[-53.74999070213403,-17.87639786500267],[-53.81249057167953,-17.87639791334904],[-53.87499043593826,-17.8763978851797],[-53.93749035856244,-17.876397899290627],[-53.99999023810514,-17.87639788456197]]]}"
00010000000000003f4b,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,433.77658356602205,Neotropic,90.86744586883525,Mato Grosso do Sul,BRAr124,72025,72025,BRA,Brazil,South America,1,-53.74999,-18.6264,5,"{""type"":""Polygon"",""coordinates"":[[[-53.99999023810514,-18.376401343693324],[-53.99999023810515,-18.876400372490075],[-53.93749035856244,-18.87640038279333],[-53.87499043593826,-18.876400340686367],[-53.812490571679525,-18.876400314680943],[-53.74999070213403,-18.876400335844025],[-53.68749084732696,-18.87640037595485],[-53.62499094536004,-18.8764003106002],[-53.562491100448895,-18.876400361731285],[-53.499991252256635,-18.876400327018956],[-53.499991252256635,-18.37640138343849],[-53.562491100448895,-18.37640135166218],[-53.62499094536004,-18.37640133126412],[-53.68749084732696,-18.37640136760919],[-53.749990702134035,-18.376401314895485],[-53.81249057167953,-18.376401372358472],[-53.87499043593826,-18.376401334386692],[-53.93749035856244,-18.376401322291755],[-53.99999023810514,-18.376401343693324]]]}"
00010000000000003f4c,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,520.8291809585896,Neotropic,59.77535652162407,Mato Grosso do Sul,BRAr124,72026,72026,BRA,Brazil,South America,1,-53.74999,-19.1264,5,"{""type"":""Polygon"",""coordinates"":[[[-53.99999023810515,-18.876400372490075],[-53.99999023810515,-19.376399394179874],[-53.93749035856244,-19.376399385419347],[-53.87499043593826,-19.376399321973896],[-53.812490571679525,-19.376399348647116],[-53.749990702134035,-19.37639933905743],[-53.687490847326956,-19.376399340758493],[-53.62499094536004,-19.376399381858228],[-53.562491100448895,-19.376399373226278],[-53.499991252256635,-19.376399342394752],[-53.499991252256635,-18.876400327018956],[-53.562491100448895,-18.876400361731285],[-53.62499094536004,-18.8764003106002],[-53.68749084732696,-18.87640037595485],[-53.74999070213403,-18.876400335844025],[-53.812490571679525,-18.876400314680943],[-53.87499043593826,-18.876400340686367],[-53.93749035856244,-18.87640038279333],[-53.99999023810515,-18.876400372490075]]]}"
00010000000000003f4d,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,552.2484221222236,Neotropic,56.545106113689364,Mato Grosso do Sul,BRAr124,72027,72027,BRA,Brazil,South America,1,-53.74999,-19.6264,5,"{""type"":""Polygon"",""coordinates"":[[[-53.99999023810515,-19.376399394179874],[-53.99999023810514,-19.876398363882366],[-53.93749035856244,-19.87639832810944],[-53.87499043593826,-19.876398319079488],[-53.81249057167953,-19.876398324745253],[-53.749990702134035,-19.876398371849366],[-53.687490847326956,-19.876398350734394],[-53.62499094536004,-19.876398365089873],[-53.562491100448895,-19.87639832418373],[-53.499991252256635,-19.876398330905758],[-53.499991252256635,-19.376399342394752],[-53.562491100448895,-19.376399373226278],[-53.62499094536004,-19.376399381858228],[-53.687490847326956,-19.376399340758493],[-53.749990702134035,-19.37639933905743],[-53.812490571679525,-19.376399348647116],[-53.87499043593826,-19.376399321973896],[-53.93749035856244,-19.376399385419347],[-53.99999023810515,-19.376399394179874]]]}"
00010000000000003f4e,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,493.7836650554659,Neotropic,49.66041217573368,Mato Grosso do Sul,BRAr124,72028,72028,BRA,Brazil,South America,1,-53.74999,-20.1264,5,"{""type"":""Polygon"",""coordinates"":[[[-53.99999023810514,-19.876398363882366],[-53.99999023810514,-20.376401820658383],[-53.93749035856244,-20.376401794222655],[-53.87499043593826,-20.376401803808598],[-53.812490571679525,-20.376401835899077],[-53.749990702134035,-20.376401837255173],[-53.687490847326956,-20.376401851908046],[-53.62499094536004,-20.376401825901517],[-53.562491100448895,-20.37640182241866],[-53.499991252256635,-20.376401786879715],[-53.499991252256635,-19.876398330905758],[-53.562491100448895,-19.87639832418373],[-53.62499094536004,-19.876398365089873],[-53.687490847326956,-19.876398350734394],[-53.749990702134035,-19.876398371849366],[-53.81249057167953,-19.876398324745253],[-53.87499043593826,-19.876398319079488],[-53.93749035856244,-19.87639832810944],[-53.99999023810514,-19.876398363882366]]]}"
00010000000000003f4f,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,434.0726465927215,Neotropic,48.05777432609224,Mato Grosso do Sul,BRAr124,72029,72029,BRA,Brazil,South America,1,-53.74999,-20.6264,6,"{""type"":""Polygon"",""coordinates"":[[[-53.99999023810514,-20.376401820658383],[-53.99999023810514,-20.876400854793058],[-53.93749035856244,-20.876400851609137],[-53.87499043593826,-20.87640082097826],[-53.81249057167953,-20.87640082599688],[-53.749990702134035,-20.876400811166356],[-53.68749084732696,-20.87640081874381],[-53.62499094536004,-20.876400792509866],[-53.562491100448895,-20.876400794271532],[-53.499991252256635,-20.876400844910783],[-53.499991252256635,-20.376401786879715],[-53.562491100448895,-20.37640182241866],[-53.62499094536004,-20.376401825901517],[-53.687490847326956,-20.376401851908046],[-53.749990702134035,-20.376401837255173],[-53.812490571679525,-20.376401835899077],[-53.87499043593826,-20.376401803808598],[-53.93749035856244,-20.376401794222655],[-53.99999023810514,-20.376401820658383]]]}"
00010000000000003f50,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,406.2319906090715,Neotropic,35.69264333106625,Mato Grosso do Sul,BRAr124,72030,72030,BRA,Brazil,South America,1,-53.74999,-21.1264,6,"{""type"":""Polygon"",""coordinates"":[[[-53.99999023810514,-20.876400854793058],[-53.99999023810515,-21.376399825712674],[-53.93749035856244,-21.376399832846367],[-53.87499043593826,-21.376399831941914],[-53.81249057167953,-21.376399806688124],[-53.74999070213403,-21.376399777449787],[-53.68749084732696,-21.376399784702844],[-53.62499094536004,-21.3763998478687],[-53.562491100448895,-21.376399793706472],[-53.499991252256635,-21.376399796783346],[-53.499991252256635,-20.876400844910783],[-53.562491100448895,-20.876400794271532],[-53.62499094536004,-20.876400792509866],[-53.68749084732696,-20.87640081874381],[-53.749990702134035,-20.876400811166356],[-53.81249057167953,-20.87640082599688],[-53.87499043593826,-20.87640082097826],[-53.93749035856244,-20.876400851609137],[-53.99999023810514,-20.876400854793058]]]}"
00010000000000003f51,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,349.8275842584286,Neotropic,37.48523734016385,Mato Grosso do Sul,BRAr124,72031,72031,BRA,Brazil,South America,1,-53.74999,-21.6264,6,"{""type"":""Polygon"",""coordinates"":[[[-53.99999023810515,-21.376399825712674],[-53.99999023810514,-21.876398822940047],[-53.93749035856245,-21.876398805956615],[-53.87499043593826,-21.876398805035194],[-53.81249057167953,-21.876398802410495],[-53.74999070213403,-21.876398816275767],[-53.687490847326956,-21.876398807336933],[-53.62499094536004,-21.876398792972818],[-53.562491100448895,-21.87639883219961],[-53.499991252256635,-21.876398863697997],[-53.499991252256635,-21.376399796783346],[-53.562491100448895,-21.376399793706472],[-53.62499094536004,-21.3763998478687],[-53.68749084732696,-21.376399784702844],[-53.74999070213403,-21.376399777449787],[-53.81249057167953,-21.376399806688124],[-53.87499043593826,-21.376399831941914],[-53.93749035856244,-21.376399832846367],[-53.99999023810515,-21.376399825712674]]]}"
00010000000000003fa4,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,736.6383536311453,Neotropic,152.70285246726766,Mato Grosso do Sul,BRAr124,72309,72309,BRA,Brazil,South America,1,-53.24999,-18.1264,5,"{""type"":""Polygon"",""coordinates"":[[[-53.499991252256635,-17.87639788702074],[-53.499991252256635,-18.37640138343849],[-53.43749134143473,-18.376401380909353],[-53.37499147434713,-18.376401334707246],[-53.312491593220486,-18.37640135257825],[-53.2499917235007,-18.376401329244047],[-53.1874918092047,-18.376401371587676],[-53.124991959518844,-18.376401315401004],[-53.06249212005168,-18.376401343694447],[-52.999992237419946,-18.376401331728047],[-52.999992237419946,-17.876397858277546],[-53.06249212005167,-17.876397866584913],[-53.124991959518844,-17.876397877547454],[-53.1874918092047,-17.876397860020415],[-53.2499917235007,-17.87639785909341],[-53.312491593220486,-17.876397883726934],[-53.37499147434713,-17.876397901739264],[-53.43749134143473,-17.876397862598218],[-53.499991252256635,-17.87639788702074]]]}"
00010000000000003fa5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,644.3763283749641,Neotropic,82.22434140320294,Mato Grosso do Sul,BRAr124,72310,72310,BRA,Brazil,South America,1,-53.24999,-18.6264,5,"{""type"":""Polygon"",""coordinates"":[[[-53.499991252256635,-18.37640138343849],[-53.499991252256635,-18.876400327018956],[-53.43749134143473,-18.87640039020938],[-53.374991474347134,-18.876400385860116],[-53.312491593220486,-18.876400342602402],[-53.2499917235007,-18.8764003844392],[-53.1874918092047,-18.876400307873716],[-53.124991959518844,-18.876400332066915],[-53.06249212005168,-18.87640033004074],[-52.999992237419946,-18.876400328471306],[-52.999992237419946,-18.376401331728047],[-53.06249212005168,-18.376401343694447],[-53.124991959518844,-18.376401315401004],[-53.1874918092047,-18.376401371587676],[-53.2499917235007,-18.376401329244047],[-53.312491593220486,-18.37640135257825],[-53.37499147434713,-18.376401334707246],[-53.43749134143473,-18.376401380909353],[-53.499991252256635,-18.37640138343849]]]}"
00010000000000003fa6,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,609.7998787947399,Neotropic,52.293775292024264,Mato Grosso do Sul,BRAr124,72311,72311,BRA,Brazil,South America,1,-53.24999,-19.1264,5,"{""type"":""Polygon"",""coordinates"":[[[-53.499991252256635,-18.876400327018956],[-53.499991252256635,-19.376399342394752],[-53.43749134143473,-19.376399316392654],[-53.374991474347134,-19.376399360069858],[-53.31249159322048,-19.376399345089762],[-53.2499917235007,-19.376399316632387],[-53.1874918092047,-19.376399377421592],[-53.124991959518844,-19.3763993595292],[-53.06249212005167,-19.376399365033883],[-52.999992237419946,-19.37639934126232],[-52.999992237419946,-18.876400328471306],[-53.06249212005168,-18.87640033004074],[-53.124991959518844,-18.876400332066915],[-53.1874918092047,-18.876400307873716],[-53.2499917235007,-18.8764003844392],[-53.312491593220486,-18.876400342602402],[-53.374991474347134,-18.876400385860116],[-53.43749134143473,-18.87640039020938],[-53.499991252256635,-18.876400327018956]]]}"
00010000000000003fa7,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,499.6589156442998,Neotropic,52.92420500505842,Mato Grosso do Sul,BRAr124,72312,72312,BRA,Brazil,South America,1,-53.24999,-19.6264,5,"{""type"":""Polygon"",""coordinates"":[[[-53.499991252256635,-19.376399342394752],[-53.499991252256635,-19.876398330905758],[-53.43749134143473,-19.876398332496713],[-53.374991474347134,-19.876398392459794],[-53.312491593220486,-19.876398380029215],[-53.2499917235007,-19.876398338624437],[-53.1874918092047,-19.876398368922217],[-53.124991959518844,-19.8763983785215],[-53.06249212005168,-19.87639839010462],[-52.999992237419946,-19.87639834869085],[-52.999992237419946,-19.37639934126232],[-53.06249212005167,-19.376399365033883],[-53.124991959518844,-19.3763993595292],[-53.1874918092047,-19.376399377421592],[-53.2499917235007,-19.376399316632387],[-53.31249159322048,-19.376399345089762],[-53.374991474347134,-19.376399360069858],[-53.43749134143473,-19.376399316392654],[-53.499991252256635,-19.376399342394752]]]}"
00010000000000003fa8,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,418.13206141848764,Neotropic,48.25678154157422,Mato Grosso do Sul,BRAr124,72313,72313,BRA,Brazil,South America,1,-53.24999,-20.1264,5,"{""type"":""Polygon"",""coordinates"":[[[-53.499991252256635,-19.876398330905758],[-53.499991252256635,-20.376401786879715],[-53.43749134143473,-20.376401819558556],[-53.374991474347134,-20.37640182736879],[-53.31249159322048,-20.376401832289],[-53.2499917235007,-20.376401798377227],[-53.1874918092047,-20.37640182424123],[-53.124991959518844,-20.376401815900167],[-53.06249212005167,-20.376401793856942],[-52.999992237419946,-20.376401855396107],[-52.999992237419946,-19.87639834869085],[-53.06249212005168,-19.87639839010462],[-53.124991959518844,-19.8763983785215],[-53.1874918092047,-19.876398368922217],[-53.2499917235007,-19.876398338624437],[-53.312491593220486,-19.876398380029215],[-53.374991474347134,-19.876398392459794],[-53.43749134143473,-19.876398332496713],[-53.499991252256635,-19.876398330905758]]]}"
00010000000000003fa9,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,420.8004455236025,Neotropic,44.8046424258634,Mato Grosso do Sul,BRAr124,72314,72314,BRA,Brazil,South America,1,-53.24999,-20.6264,5,"{""type"":""Polygon"",""coordinates"":[[[-53.499991252256635,-20.376401786879715],[-53.499991252256635,-20.876400844910783],[-53.43749134143473,-20.876400809435413],[-53.374991474347134,-20.876400826382106],[-53.31249159322048,-20.876400837824963],[-53.2499917235007,-20.876400805954088],[-53.1874918092047,-20.8764008272877],[-53.124991959518844,-20.876400806288718],[-53.06249212005167,-20.87640083869353],[-52.999992237419946,-20.87640078745152],[-52.999992237419946,-20.376401855396107],[-53.06249212005167,-20.376401793856942],[-53.124991959518844,-20.376401815900167],[-53.1874918092047,-20.37640182424123],[-53.2499917235007,-20.376401798377227],[-53.31249159322048,-20.376401832289],[-53.374991474347134,-20.37640182736879],[-53.43749134143473,-20.376401819558556],[-53.499991252256635,-20.376401786879715]]]}"
00010000000000003faa,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,372.8563461330469,Neotropic,38.37154790905539,Mato Grosso do Sul,BRAr124,72315,72315,BRA,Brazil,South America,1,-53.24999,-21.1264,6,"{""type"":""Polygon"",""coordinates"":[[[-53.499991252256635,-20.876400844910783],[-53.499991252256635,-21.376399796783346],[-53.43749134143473,-21.37639979754038],[-53.374991474347134,-21.376399855354602],[-53.31249159322048,-21.37639983238457],[-53.24999172350069,-21.37639984433907],[-53.1874918092047,-21.37639983034152],[-53.124991959518844,-21.37639984852012],[-53.06249212005167,-21.376399837394082],[-52.999992237419946,-21.376399812603406],[-52.999992237419946,-20.87640078745152],[-53.06249212005167,-20.87640083869353],[-53.124991959518844,-20.876400806288718],[-53.1874918092047,-20.8764008272877],[-53.2499917235007,-20.876400805954088],[-53.31249159322048,-20.876400837824963],[-53.374991474347134,-20.876400826382106],[-53.43749134143473,-20.876400809435413],[-53.499991252256635,-20.876400844910783]]]}"
